32.100;78.178
32.400;78.183
32.700;78.138
33.000;78.150
33.300;78.151
33.600;78.097
33.900;78.090
34.200;78.077
34.500;78.057
34.800;78.020
35.100;78.032
35.400;78.005
35.700;77.999
36.000;77.975
36.300;77.983
36.600;78.011
36.900;77.989
37.200;77.957
37.500;77.937
37.800;77.920
38.100;77.900
38.400;77.891
38.700;77.907
39.000;77.886
39.300;77.891
39.600;77.897
39.900;77.838
40.200;77.900
40.500;77.849
40.800;-999.999
41.100;-999.999
41.400;-999.999
41.700;-999.999
42.000;-999.999
42.300;-999.999
42.600;-999.999
42.900;-999.999
43.200;-999.999
43.500;-999.999
43.800;-999.999
44.100;-999.999
44.400;-999.999
44.700;-999.999
45.000;-999.999
45.300;-999.999
45.600;-999.999
45.900;-999.999
46.200;-999.999
46.500;-999.999
46.800;-999.999
47.100;-999.999
47.400;-999.999
47.700;-999.999
48.000;-999.999
48.300;-999.999
48.600;-999.999
48.900;-999.999
49.200;-999.999
49.500;-999.999
49.800;-999.999
50.100;-999.999
50.400;-999.999
50.700;-999.999
51.000;-999.999
51.300;-999.999
51.600;-999.999
51.900;-999.999
52.200;-999.999
52.500;-999.999
52.800;-999.999
53.100;-999.999
53.400;-999.999
53.700;-999.999
54.000;-999.999
54.300;-999.999
54.600;-999.999
54.900;-999.999
55.200;-999.999
55.500;-999.999
55.800;-999.999
56.100;-999.999
56.400;-999.999
56.700;-999.999
57.000;-999.999
57.300;-999.999
57.600;-999.999
57.900;-999.999
58.200;-999.999
58.500;-999.999
58.800;-999.999
59.100;-999.999
59.400;-999.999
59.700;-999.999
